path,size,extension
numpy/_core/src/umath/loops_unary_fp_le.dispatch.c.src,20676,src
numpy/_core/src/umath/loops_utils.h.src,8001,src
numpy/_core/src/umath/matmul.c.src,22133,src
numpy/_core/src/umath/matmul.h.src,740,src
numpy/_core/src/umath/npy_simd_data.h,7826,h
numpy/_core/src/umath/override.c,13632,c
numpy/_core/src/umath/override.h,373,h
numpy/_core/src/umath/reduction.c,16212,c
numpy/_core/src/umath/reduction.h,3368,h
numpy/_core/src/umath/scalarmath.c.src,59873,src
numpy/_core/src/umath/special_integer_comparisons.cpp,13675,cpp
numpy/_core/src/umath/special_integer_comparisons.h,295,h
numpy/_core/src/umath/string_buffer.h,42503,h
numpy/_core/src/umath/string_fastsearch.h,44709,h
numpy/_core/src/umath/string_ufuncs.cpp,55394,cpp
numpy/_core/src/umath/string_ufuncs.h,397,h
numpy/_core/src/umath/stringdtype_ufuncs.cpp,96062,cpp
numpy/_core/src/umath/stringdtype_ufuncs.h,286,h
numpy/_core/src/umath/svml,0,no_extension
numpy/_core/src/umath/ufunc_object.c,218437,c
numpy/_core/src/umath/ufunc_object.h,280,h
numpy/_core/src/umath/ufunc_type_resolution.c,77972,c
numpy/_core/src/umath/ufunc_type_resolution.h,5955,h
numpy/_core/src/umath/umathmodule.c,9137,c
numpy/_core/src/umath/wrapping_array_method.c,10932,c
numpy/_core/tests/data/astype_copy.pkl,716,pkl
numpy/_core/tests/data/generate_umath_validation_data.cpp,5842,cpp
numpy/_core/tests/data/recarray_from_file.fits,8640,fits
numpy/_core/tests/data/umath-validation-set-readme.txt,967,txt
numpy/_core/tests/data/umath-validation-set-arccos.csv,61365,csv
numpy/_core/tests/data/umath-validation-set-arccosh.csv,61365,csv
numpy/_core/tests/data/umath-validation-set-arcsin.csv,61339,csv
numpy/_core/tests/data/umath-validation-set-arcsinh.csv,60289,csv
numpy/_core/tests/data/umath-validation-set-arctan.csv,60305,csv
numpy/_core/tests/data/umath-validation-set-arctanh.csv,61339,csv
numpy/_core/tests/data/umath-validation-set-cbrt.csv,60846,csv
numpy/_core/tests/data/umath-validation-set-cos.csv,59122,csv
numpy/_core/tests/data/umath-validation-set-cosh.csv,60869,csv
numpy/_core/tests/data/umath-validation-set-exp.csv,17491,csv
numpy/_core/tests/data/umath-validation-set-exp2.csv,58624,csv
numpy/_core/tests/data/umath-validation-set-expm1.csv,60299,csv
numpy/_core/tests/data/umath-validation-set-log.csv,11692,csv
numpy/_core/tests/data/umath-validation-set-log10.csv,68922,csv
numpy/_core/tests/data/umath-validation-set-log1p.csv,60303,csv
numpy/_core/tests/data/umath-validation-set-log2.csv,68917,csv
numpy/_core/tests/data/umath-validation-set-sin.csv,58611,csv
numpy/_core/tests/data/umath-validation-set-sinh.csv,60293,csv
numpy/_core/tests/data/umath-validation-set-tan.csv,60299,csv
numpy/_core/tests/data/umath-validation-set-tanh.csv,60299,csv
numpy/lib/tests/data/py2-np0-objarr.npy,258,npy
numpy/lib/tests/data/py2-objarr.npy,258,npy
numpy/lib/tests/data/py2-objarr.npz,366,npz
numpy/lib/tests/data/py3-objarr.npy,325,npy
numpy/lib/tests/data/py3-objarr.npz,453,npz
numpy/lib/tests/data/python3.npy,96,npy
numpy/lib/tests/data/win64python2.npy,96,npy
numpy/random/_examples/cffi/extending.py,880,py
numpy/random/_examples/cffi/parse.py,1751,py
numpy/random/_examples/cython/extending.pyx,2290,pyx
numpy/random/_examples/cython/extending_distributions.pyx,3870,pyx
numpy/random/_examples/cython/meson.build,1694,build
numpy/random/_examples/numba/extending.py,1957,py
numpy/random/_examples/numba/extending_distributions.py,2036,py
numpy/random/src/distributions/license.md,2745,md
numpy/random/src/distributions/distributions.c,48793,c
numpy/random/src/distributions/logfactorial.c,3684,c
numpy/random/src/distributions/logfactorial.h,109,h
numpy/random/src/distributions/random_hypergeometric.c,8071,c
numpy/random/src/distributions/random_mvhg_count.c,4537,c
numpy/random/src/distributions/random_mvhg_marginals.c,5131,c
numpy/random/src/distributions/ziggurat_constants.h,74983,h
numpy/random/src/legacy/legacy-distributions.c,15064,c
numpy/random/src/mt19937/license.md,2926,md
numpy/random/src/mt19937/mt19937-benchmark.c,779,c
numpy/random/src/mt19937/mt19937-jump.c,2840,c
numpy/random/src/mt19937/mt19937-jump.h,9921,h
numpy/random/src/mt19937/mt19937-test-data-gen.c,1347,c
numpy/random/src/mt19937/mt19937.c,3071,c
numpy/random/src/mt19937/mt19937.h,1497,h
numpy/random/src/mt19937/randomkit.c,14635,c
numpy/random/src/mt19937/randomkit.h,6741,h
numpy/random/src/pcg64/license.md,1154,md
numpy/random/src/pcg64/pcg64-benchmark.c,1166,c
numpy/random/src/pcg64/pcg64-test-data-gen.c,1786,c
numpy/random/src/pcg64/pcg64.c,7616,c
numpy/random/src/pcg64/pcg64.h,13310,h
numpy/random/src/pcg64/pcg64.orig.c,500,c
numpy/random/src/pcg64/pcg64.orig.h,63161,h
numpy/random/src/philox/license.md,1509,md
numpy/random/src/philox/philox-benchmark.c,978,c
numpy/random/src/philox/philox-test-data-gen.c,1866,c
numpy/random/src/philox/philox.c,699,c
numpy/random/src/philox/philox.h,6698,h
numpy/random/src/sfc64/license.md,1226,md
numpy/random/src/sfc64/sfc64.c,953,c
numpy/random/src/sfc64/sfc64.h,1356,h
numpy/random/src/splitmix64/license.md,332,md
numpy/random/src/splitmix64/splitmix64.c,1132,c
numpy/random/src/splitmix64/splitmix64.h,788,h
numpy/random/src/splitmix64/splitmix64.orig.c,1087,c
numpy/random/tests/data/__init__.py,0,py
numpy/random/tests/data/generator_pcg64_np121.pkl.gz,203,gz
numpy/random/tests/data/generator_pcg64_np126.pkl.gz,208,gz
numpy/random/tests/data/mt19937-testset-1.csv,15844,csv
numpy/random/tests/data/mt19937-testset-2.csv,15825,csv
numpy/random/tests/data/pcg64-testset-1.csv,23839,csv
numpy/random/tests/data/pcg64-testset-2.csv,23845,csv
numpy/random/tests/data/pcg64dxsm-testset-1.csv,23833,csv
numpy/random/tests/data/pcg64dxsm-testset-2.csv,23839,csv
numpy/random/tests/data/philox-testset-1.csv,23852,csv
numpy/random/tests/data/philox-testset-2.csv,23838,csv
numpy/random/tests/data/sfc64-testset-1.csv,23840,csv
numpy/random/tests/data/sfc64-testset-2.csv,23833,csv
numpy/random/tests/data/sfc64_np126.pkl.gz,290,gz
numpy/typing/tests/data/mypy.ini,285,ini
doc/source/f2py/code/results/allocarr_session.dat,925,dat
doc/source/f2py/code/results/array_session.dat,1958,dat
doc/source/f2py/code/results/asterisk1_session.dat,58,dat
doc/source/f2py/code/results/asterisk2_session.dat,90,dat
doc/source/f2py/code/results/calculate_session.dat,227,dat
doc/source/f2py/code/results/callback_session.dat,505,dat
doc/source/f2py/code/results/common_session.dat,833,dat
doc/source/f2py/code/results/extcallback_session.dat,406,dat
doc/source/f2py/code/results/ftype_session.dat,537,dat
doc/source/f2py/code/results/moddata_session.dat,674,dat
doc/source/f2py/code/results/run_main_session.dat,574,dat
doc/source/f2py/code/results/scalar_session.dat,483,dat
doc/source/f2py/code/results/spam_session.dat,125,dat
doc/source/f2py/code/results/string_session.dat,541,dat
doc/source/f2py/code/results/var_session.dat,28,dat
doc/source/reference/random/bit_generators/index.rst,6248,rst
doc/source/reference/random/bit_generators/mt19937.rst,442,rst
doc/source/reference/random/bit_generators/pcg64.rst,490,rst
doc/source/reference/random/bit_generators/pcg64dxsm.rst,524,rst
doc/source/reference/random/bit_generators/philox.rst,452,rst
doc/source/reference/random/bit_generators/sfc64.rst,339,rst
doc/source/reference/random/examples/cffi.rst,137,rst
doc/source/reference/random/examples/numba.rst,140,rst
doc/source/reference/random/examples/numba_cffi.rst,172,rst
doc/source/reference/simd/generated_tables/compilers-diff.inc,8681,inc
doc/source/reference/simd/generated_tables/cpu_features.inc,9785,inc
numpy/_core/include/numpy/libdivide/license.txt,1018,txt
numpy/_core/include/numpy/libdivide/libdivide.h,80138,h
numpy/_core/include/numpy/random/bitgen.h,488,h
numpy/_core/include/numpy/random/distributions.h,9861,h
numpy/_core/src/common/dlpack/dlpack.h,10458,h
numpy/_core/src/common/simd/emulate_maskop.h,2832,h
numpy/_core/src/common/simd/intdiv.h,17598,h
numpy/_core/src/common/simd/simd.h,7768,h
numpy/_core/src/common/simd/simd_utils.h,2650,h
numpy/_core/src/multiarray/stringdtype/casts.c,86268,c
numpy/_core/src/multiarray/stringdtype/casts.h,204,h
numpy/_core/src/multiarray/stringdtype/dtype.c,28901,c
numpy/_core/src/multiarray/stringdtype/dtype.h,1900,h
numpy/_core/src/multiarray/stringdtype/static_string.c,26181,c
numpy/_core/src/multiarray/stringdtype/static_string.h,4771,h
numpy/_core/src/multiarray/stringdtype/utf8_utils.c,10987,c
numpy/_core/src/multiarray/stringdtype/utf8_utils.h,1318,h
numpy/_core/src/multiarray/textreading/conversions.c,10153,c
numpy/_core/src/multiarray/textreading/conversions.h,1744,h
numpy/_core/src/multiarray/textreading/field_types.c,6248,c
numpy/_core/src/multiarray/textreading/field_types.h,2842,h
numpy/_core/src/multiarray/textreading/growth.c,1583,c
numpy/_core/src/multiarray/textreading/growth.h,346,h
numpy/_core/src/multiarray/textreading/parser_config.h,2300,h
numpy/_core/src/multiarray/textreading/readtext.c,10140,c
numpy/_core/src/multiarray/textreading/readtext.h,314,h
numpy/_core/src/multiarray/textreading/rows.c,19580,c
numpy/_core/src/multiarray/textreading/rows.h,691,h
numpy/_core/src/multiarray/textreading/str_to_int.c,7016,c
numpy/_core/src/multiarray/textreading/str_to_int.h,4311,h
numpy/_core/src/multiarray/textreading/stream.h,1627,h
numpy/_core/src/multiarray/textreading/stream_pyobject.c,5561,c
numpy/_core/src/multiarray/textreading/stream_pyobject.h,448,h
numpy/_core/src/multiarray/textreading/tokenize.cpp,15324,cpp
numpy/_core/src/multiarray/textreading/tokenize.h,2411,h
numpy/_core/tests/examples/cython/checks.pyx,7344,pyx
numpy/_core/tests/examples/cython/meson.build,1268,build
numpy/_core/tests/examples/cython/setup.py,857,py
numpy/_core/tests/examples/limited_api/limited_api1.c,346,c
numpy/_core/tests/examples/limited_api/limited_api2.pyx,203,pyx
numpy/_core/tests/examples/limited_api/limited_api_latest.c,452,c
numpy/_core/tests/examples/limited_api/meson.build,1627,build
numpy/_core/tests/examples/limited_api/setup.py,435,py
numpy/f2py/tests/src/abstract_interface/foo.f90,658,f90
numpy/f2py/tests/src/abstract_interface/gh18403_mod.f90,105,f90
numpy/f2py/tests/src/array_from_pyobj/wrapmodule.c,7478,c
numpy/f2py/tests/src/assumed_shape/.f2py_f2cmap,29,f2py_f2cmap
numpy/f2py/tests/src/assumed_shape/foo_free.f90,460,f90
numpy/f2py/tests/src/assumed_shape/foo_mod.f90,499,f90
numpy/f2py/tests/src/assumed_shape/foo_use.f90,269,f90
numpy/f2py/tests/src/assumed_shape/precision.f90,130,f90
numpy/f2py/tests/src/block_docstring/foo.f,97,f
numpy/f2py/tests/src/callback/foo.f,1254,f
numpy/f2py/tests/src/callback/gh17797.f90,148,f90
numpy/f2py/tests/src/callback/gh18335.f90,506,f90
numpy/f2py/tests/src/callback/gh25211.f,179,f
numpy/f2py/tests/src/callback/gh25211.pyf,447,pyf
numpy/f2py/tests/src/cli/gh_22819.pyf,142,pyf
numpy/f2py/tests/src/cli/hi77.f,71,f
numpy/f2py/tests/src/cli/hiworld.f90,51,f90
numpy/f2py/tests/src/common/block.f,224,f
numpy/f2py/tests/src/common/gh19161.f90,193,f90
numpy/f2py/tests/src/crackfortran/accesstype.f90,208,f90
numpy/f2py/tests/src/crackfortran/data_common.f,193,f
numpy/f2py/tests/src/crackfortran/data_multiplier.f,197,f
numpy/f2py/tests/src/crackfortran/data_stmts.f90,693,f90
numpy/f2py/tests/src/crackfortran/data_with_comments.f,175,f
numpy/f2py/tests/src/crackfortran/foo_deps.f90,128,f90
numpy/f2py/tests/src/crackfortran/gh15035.f,375,f
numpy/f2py/tests/src/crackfortran/gh17859.f,340,f
numpy/f2py/tests/src/crackfortran/gh22648.pyf,241,pyf
numpy/f2py/tests/src/crackfortran/gh23533.f,126,f
numpy/f2py/tests/src/crackfortran/gh23598.f90,101,f90
numpy/f2py/tests/src/crackfortran/gh23598warn.f90,205,f90
numpy/f2py/tests/src/crackfortran/gh23879.f90,332,f90
numpy/f2py/tests/src/crackfortran/gh2848.f90,282,f90
numpy/f2py/tests/src/crackfortran/operators.f90,1184,f90
numpy/f2py/tests/src/crackfortran/privatemod.f90,174,f90
numpy/f2py/tests/src/crackfortran/publicmod.f90,167,f90
numpy/f2py/tests/src/crackfortran/pubprivmod.f90,165,f90
numpy/f2py/tests/src/crackfortran/unicode_comment.f90,98,f90
numpy/f2py/tests/src/f2cmap/.f2py_f2cmap,82,f2py_f2cmap
numpy/f2py/tests/src/f2cmap/isofortranenvmap.f90,298,f90
numpy/f2py/tests/src/isocintrin/isoctests.f90,998,f90
numpy/f2py/tests/src/kind/foo.f90,347,f90
numpy/f2py/tests/src/mixed/foo.f,85,f
numpy/f2py/tests/src/mixed/foo_fixed.f90,179,f90
numpy/f2py/tests/src/mixed/foo_free.f90,139,f90
numpy/f2py/tests/src/modules/module_data_docstring.f90,224,f90
numpy/f2py/tests/src/modules/use_modules.f90,398,f90
numpy/f2py/tests/src/negative_bounds/issue_20853.f90,157,f90
numpy/f2py/tests/src/parameter/constant_array.f90,1468,f90
numpy/f2py/tests/src/parameter/constant_both.f90,1939,f90
numpy/f2py/tests/src/parameter/constant_compound.f90,469,f90
numpy/f2py/tests/src/parameter/constant_integer.f90,612,f90
numpy/f2py/tests/src/parameter/constant_non_compound.f90,609,f90
numpy/f2py/tests/src/parameter/constant_real.f90,610,f90
numpy/f2py/tests/src/quoted_character/foo.f,482,f
numpy/f2py/tests/src/regression/ab.inc,16,inc
numpy/f2py/tests/src/regression/f77comments.f,626,f
numpy/f2py/tests/src/regression/f77fixedform.f95,139,f95
numpy/f2py/tests/src/regression/f90continuation.f90,276,f90
numpy/f2py/tests/src/regression/incfile.f90,92,f90
numpy/f2py/tests/src/regression/inout.f90,277,f90
numpy/f2py/tests/src/return_character/foo77.f,980,f
numpy/f2py/tests/src/return_character/foo90.f90,1248,f90
numpy/f2py/tests/src/return_complex/foo77.f,973,f
numpy/f2py/tests/src/return_complex/foo90.f90,1238,f90
numpy/f2py/tests/src/return_integer/foo77.f,1178,f
numpy/f2py/tests/src/return_integer/foo90.f90,1531,f90
numpy/f2py/tests/src/return_logical/foo77.f,1188,f
numpy/f2py/tests/src/return_logical/foo90.f90,1531,f90
numpy/f2py/tests/src/return_real/foo77.f,933,f
numpy/f2py/tests/src/return_real/foo90.f90,1194,f90
numpy/f2py/tests/src/size/foo.f90,815,f90
numpy/f2py/tests/src/string/char.f90,618,f90
numpy/f2py/tests/src/string/fixed_string.f90,695,f90
numpy/f2py/tests/src/string/gh24008.f,217,f
numpy/f2py/tests/src/string/gh24662.f90,197,f90
numpy/f2py/tests/src/string/gh25286.f90,304,f90
numpy/f2py/tests/src/string/gh25286.pyf,381,pyf
numpy/f2py/tests/src/string/gh25286_bc.pyf,384,pyf
numpy/f2py/tests/src/string/scalar_string.f90,176,f90
numpy/f2py/tests/src/string/string.f,248,f
numpy/f2py/tests/src/value_attrspec/gh21665.f90,190,f90
numpy/typing/tests/data/fail/arithmetic.pyi,3781,pyi
numpy/typing/tests/data/fail/array_constructors.pyi,1129,pyi
numpy/typing/tests/data/fail/array_like.pyi,455,pyi
numpy/typing/tests/data/fail/array_pad.pyi,132,pyi
numpy/typing/tests/data/fail/arrayprint.pyi,590,pyi
numpy/typing/tests/data/fail/arrayterator.pyi,470,pyi
numpy/typing/tests/data/fail/bitwise_ops.pyi,583,pyi
numpy/typing/tests/data/fail/char.pyi,2712,pyi
numpy/typing/tests/data/fail/chararray.pyi,2307,pyi
numpy/typing/tests/data/fail/comparisons.pyi,822,pyi
numpy/typing/tests/data/fail/constants.pyi,85,pyi
numpy/typing/tests/data/fail/datasource.pyi,405,pyi
numpy/typing/tests/data/fail/dtype.pyi,334,pyi
numpy/typing/tests/data/fail/einsumfunc.pyi,487,pyi
numpy/typing/tests/data/fail/flatiter.pyi,866,pyi
numpy/typing/tests/data/fail/fromnumeric.pyi,5703,pyi
numpy/typing/tests/data/fail/histograms.pyi,367,pyi
numpy/typing/tests/data/fail/index_tricks.pyi,509,pyi
numpy/typing/tests/data/fail/lib_function_base.pyi,2689,pyi
numpy/typing/tests/data/fail/lib_polynomial.pyi,899,pyi
numpy/typing/tests/data/fail/lib_utils.pyi,96,pyi
numpy/typing/tests/data/fail/lib_version.pyi,158,pyi
numpy/typing/tests/data/fail/linalg.pyi,1322,pyi
numpy/typing/tests/data/fail/memmap.pyi,159,pyi
numpy/typing/tests/data/fail/modules.pyi,670,pyi
numpy/typing/tests/data/fail/multiarray.pyi,1643,pyi
numpy/typing/tests/data/fail/ndarray.pyi,404,pyi
numpy/typing/tests/data/fail/ndarray_misc.pyi,1333,pyi
numpy/typing/tests/data/fail/nditer.pyi,325,pyi
numpy/typing/tests/data/fail/nested_sequence.pyi,427,pyi
numpy/typing/tests/data/fail/npyio.pyi,628,pyi
numpy/typing/tests/data/fail/numerictypes.pyi,120,pyi
numpy/typing/tests/data/fail/random.pyi,2821,pyi
numpy/typing/tests/data/fail/rec.pyi,704,pyi
numpy/typing/tests/data/fail/scalars.pyi,2951,pyi
numpy/typing/tests/data/fail/shape.pyi,137,pyi
numpy/typing/tests/data/fail/shape_base.pyi,152,pyi
numpy/typing/tests/data/fail/stride_tricks.pyi,315,pyi
numpy/typing/tests/data/fail/strings.pyi,2629,pyi
numpy/typing/tests/data/fail/testing.pyi,1362,pyi
numpy/typing/tests/data/fail/twodim_base.pyi,898,pyi
numpy/typing/tests/data/fail/type_check.pyi,379,pyi
numpy/typing/tests/data/fail/ufunc_config.pyi,734,pyi
numpy/typing/tests/data/fail/ufunclike.pyi,627,pyi
numpy/typing/tests/data/fail/ufuncs.pyi,476,pyi
numpy/typing/tests/data/fail/warnings_and_errors.pyi,185,pyi
numpy/typing/tests/data/misc/extended_precision.pyi,884,pyi
numpy/typing/tests/data/pass/arithmetic.py,7447,py
numpy/typing/tests/data/pass/array_constructors.py,2447,py
numpy/typing/tests/data/pass/array_like.py,1056,py
numpy/typing/tests/data/pass/arrayprint.py,766,py
numpy/typing/tests/data/pass/arrayterator.py,393,py
numpy/typing/tests/data/pass/bitwise_ops.py,964,py
numpy/typing/tests/data/pass/comparisons.py,2993,py
numpy/typing/tests/data/pass/dtype.py,1070,py
numpy/typing/tests/data/pass/einsumfunc.py,1370,py
numpy/typing/tests/data/pass/flatiter.py,174,py
numpy/typing/tests/data/pass/fromnumeric.py,3991,py
numpy/typing/tests/data/pass/index_tricks.py,1492,py
numpy/typing/tests/data/pass/lib_utils.py,317,py
numpy/typing/tests/data/pass/lib_version.py,299,py
numpy/typing/tests/data/pass/literal.py,1504,py
numpy/typing/tests/data/pass/ma.py,171,py
numpy/typing/tests/data/pass/mod.py,1576,py
numpy/typing/tests/data/pass/modules.py,625,py
numpy/typing/tests/data/pass/multiarray.py,1331,py
numpy/typing/tests/data/pass/ndarray_conversion.py,1525,py
numpy/typing/tests/data/pass/ndarray_misc.py,2619,py
numpy/typing/tests/data/pass/ndarray_shape_manipulation.py,640,py
numpy/typing/tests/data/pass/numeric.py,1531,py
numpy/typing/tests/data/pass/numerictypes.py,331,py
numpy/typing/tests/data/pass/random.py,61824,py
numpy/typing/tests/data/pass/scalars.py,3382,py
numpy/typing/tests/data/pass/shape.py,449,py
numpy/typing/tests/data/pass/simple.py,2718,py
numpy/typing/tests/data/pass/simple_py3.py,96,py
numpy/typing/tests/data/pass/ufunc_config.py,1205,py
numpy/typing/tests/data/pass/ufunclike.py,1125,py
numpy/typing/tests/data/pass/ufuncs.py,422,py
numpy/typing/tests/data/pass/warnings_and_errors.py,161,py
numpy/typing/tests/data/reveal/arithmetic.pyi,19736,pyi
numpy/typing/tests/data/reveal/array_api_info.pyi,3047,pyi
numpy/typing/tests/data/reveal/array_constructors.pyi,12181,pyi
numpy/typing/tests/data/reveal/arraypad.pyi,688,pyi
numpy/typing/tests/data/reveal/arrayprint.pyi,817,pyi
numpy/typing/tests/data/reveal/arraysetops.pyi,4474,pyi
numpy/typing/tests/data/reveal/arrayterator.pyi,1069,pyi
numpy/typing/tests/data/reveal/bitwise_ops.pyi,3913,pyi
numpy/typing/tests/data/reveal/char.pyi,10846,pyi
numpy/typing/tests/data/reveal/chararray.pyi,6651,pyi
numpy/typing/tests/data/reveal/comparisons.pyi,7225,pyi
numpy/typing/tests/data/reveal/constants.pyi,303,pyi
numpy/typing/tests/data/reveal/ctypeslib.pyi,4737,pyi
numpy/typing/tests/data/reveal/datasource.pyi,613,pyi
numpy/typing/tests/data/reveal/dtype.pyi,5094,pyi
numpy/typing/tests/data/reveal/einsumfunc.pyi,1956,pyi
numpy/typing/tests/data/reveal/emath.pyi,2335,pyi
numpy/typing/tests/data/reveal/false_positives.pyi,394,pyi
numpy/typing/tests/data/reveal/fft.pyi,1661,pyi
numpy/typing/tests/data/reveal/flatiter.pyi,1377,pyi
numpy/typing/tests/data/reveal/fromnumeric.pyi,13744,pyi
numpy/typing/tests/data/reveal/getlimits.pyi,1582,pyi
numpy/typing/tests/data/reveal/histograms.pyi,1287,pyi
numpy/typing/tests/data/reveal/index_tricks.pyi,3517,pyi
numpy/typing/tests/data/reveal/lib_function_base.pyi,9297,pyi
numpy/typing/tests/data/reveal/lib_polynomial.pyi,5895,pyi
numpy/typing/tests/data/reveal/lib_utils.pyi,448,pyi
numpy/typing/tests/data/reveal/lib_version.pyi,583,pyi
numpy/typing/tests/data/reveal/linalg.pyi,6236,pyi
numpy/typing/tests/data/reveal/matrix.pyi,3048,pyi
numpy/typing/tests/data/reveal/memmap.pyi,754,pyi
numpy/typing/tests/data/reveal/mod.pyi,5984,pyi
numpy/typing/tests/data/reveal/modules.pyi,1870,pyi
numpy/typing/tests/data/reveal/multiarray.pyi,7865,pyi
numpy/typing/tests/data/reveal/nbit_base_example.pyi,587,pyi
numpy/typing/tests/data/reveal/ndarray_assignability.pyi,2698,pyi
numpy/typing/tests/data/reveal/ndarray_conversion.pyi,1780,pyi
numpy/typing/tests/data/reveal/ndarray_misc.pyi,7445,pyi
numpy/typing/tests/data/reveal/ndarray_shape_manipulation.pyi,1121,pyi
numpy/typing/tests/data/reveal/nditer.pyi,1933,pyi
numpy/typing/tests/data/reveal/nested_sequence.pyi,646,pyi
numpy/typing/tests/data/reveal/npyio.pyi,3523,pyi
numpy/typing/tests/data/reveal/numeric.pyi,6064,pyi
numpy/typing/tests/data/reveal/numerictypes.pyi,1357,pyi
numpy/typing/tests/data/reveal/polynomial_polybase.pyi,7999,pyi
numpy/typing/tests/data/reveal/polynomial_polyutils.pyi,10764,pyi
numpy/typing/tests/data/reveal/polynomial_series.pyi,7128,pyi
numpy/typing/tests/data/reveal/random.pyi,104319,pyi
numpy/typing/tests/data/reveal/rec.pyi,3764,pyi
numpy/typing/tests/data/reveal/scalars.pyi,5716,pyi
numpy/typing/tests/data/reveal/shape.pyi,292,pyi
numpy/typing/tests/data/reveal/shape_base.pyi,2046,pyi
numpy/typing/tests/data/reveal/stride_tricks.pyi,1345,pyi
numpy/typing/tests/data/reveal/strings.pyi,9420,pyi
numpy/typing/tests/data/reveal/testing.pyi,8533,pyi
numpy/typing/tests/data/reveal/twodim_base.pyi,4299,pyi
numpy/typing/tests/data/reveal/type_check.pyi,2718,pyi
numpy/typing/tests/data/reveal/ufunc_config.pyi,1228,pyi
numpy/typing/tests/data/reveal/ufunclike.pyi,1233,pyi
numpy/typing/tests/data/reveal/ufuncs.pyi,4424,pyi
numpy/typing/tests/data/reveal/warnings_and_errors.pyi,460,pyi
doc/source/reference/random/examples/cython/extending.pyx,96,pyx
doc/source/reference/random/examples/cython/extending.pyx.rst,133,rst
doc/source/reference/random/examples/cython/extending_distributions.pyx.rst,175,rst
doc/source/reference/random/examples/cython/index.rst,312,rst
doc/source/reference/random/examples/cython/meson.build.rst,127,rst
numpy/_core/src/common/simd/avx2/arithmetic.h,14905,h
numpy/_core/src/common/simd/avx2/avx2.h,2055,h
numpy/_core/src/common/simd/avx2/conversion.h,3475,h
numpy/_core/src/common/simd/avx2/math.h,13903,h
numpy/_core/src/common/simd/avx2/memory.h,37532,h
numpy/_core/src/common/simd/avx2/misc.h,10911,h
numpy/_core/src/common/simd/avx2/operators.h,11493,h
numpy/_core/src/common/simd/avx2/reorder.h,7393,h
numpy/_core/src/common/simd/avx2/utils.h,775,h
numpy/_core/src/common/simd/avx512/arithmetic.h,19259,h
numpy/_core/src/common/simd/avx512/avx512.h,2277,h
numpy/_core/src/common/simd/avx512/conversion.h,7463,h
numpy/_core/src/common/simd/avx512/maskop.h,2898,h
numpy/_core/src/common/simd/avx512/math.h,16837,h
numpy/_core/src/common/simd/avx512/memory.h,36218,h
numpy/_core/src/common/simd/avx512/misc.h,12950,h
numpy/_core/src/common/simd/avx512/operators.h,14708,h
numpy/_core/src/common/simd/avx512/reorder.h,14859,h
numpy/_core/src/common/simd/avx512/utils.h,4315,h
numpy/_core/src/common/simd/neon/arithmetic.h,13644,h
numpy/_core/src/common/simd/neon/conversion.h,5120,h
numpy/_core/src/common/simd/neon/math.h,17607,h
numpy/_core/src/common/simd/neon/memory.h,32466,h
numpy/_core/src/common/simd/neon/misc.h,13067,h
numpy/_core/src/common/simd/neon/neon.h,1992,h
numpy/_core/src/common/simd/neon/operators.h,14949,h
numpy/_core/src/common/simd/neon/reorder.h,9072,h
numpy/_core/src/common/simd/sse/arithmetic.h,16505,h
numpy/_core/src/common/simd/sse/conversion.h,2980,h
numpy/_core/src/common/simd/sse/math.h,21644,h
numpy/_core/src/common/simd/sse/memory.h,34936,h
numpy/_core/src/common/simd/sse/misc.h,10307,h
numpy/_core/src/common/simd/sse/operators.h,12681,h
numpy/_core/src/common/simd/sse/reorder.h,7116,h
numpy/_core/src/common/simd/sse/sse.h,1983,h
numpy/_core/src/common/simd/sse/utils.h,427,h
numpy/_core/src/common/simd/vec/arithmetic.h,15032,h
numpy/_core/src/common/simd/vec/conversion.h,8327,h
numpy/_core/src/common/simd/vec/math.h,11058,h
numpy/_core/src/common/simd/vec/memory.h,31952,h
numpy/_core/src/common/simd/vec/misc.h,10526,h
numpy/_core/src/common/simd/vec/operators.h,10240,h
numpy/_core/src/common/simd/vec/reorder.h,7680,h
numpy/_core/src/common/simd/vec/utils.h,2763,h
numpy/_core/src/common/simd/vec/vec.h,3520,h
numpy/f2py/tests/src/modules/gh25337/data.f90,180,f90
numpy/f2py/tests/src/modules/gh25337/use_data.f90,179,f90
numpy/f2py/tests/src/modules/gh26920/two_mods_with_no_public_entities.f90,402,f90
numpy/f2py/tests/src/modules/gh26920/two_mods_with_one_public_routine.f90,403,f90
doc/source/f2py/code/advanced/boilerplating/res/base_docstring.dat,291,dat
doc/source/f2py/code/advanced/boilerplating/res/improved_docstring.dat,354,dat
doc/source/f2py/code/advanced/boilerplating/src/adder.pyf.fypp,984,fypp
doc/source/f2py/code/advanced/boilerplating/src/adder_base.f90,328,f90
doc/source/f2py/code/advanced/boilerplating/src/base_adder.pyf,807,pyf
doc/source/f2py/code/advanced/boilerplating/src/gen_adder.f90.fypp,576,fypp
doc/source/f2py/code/advanced/boilerplating/src/improved_base_adder.pyf,727,pyf
